sampleId,sampleId_orig,locality,lat,long,continent,country,city,province,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads,SimCont.Norm,pcrdup,pNpS,private,Cov,Miss,Recommendation,collapsedSamples,N,cluster1.0,cluster2.0_k4,cluster2.0_k5,cluster2.0_k8,fruit_type_curated
TR_Ank_Yes_1_2021-07-27,NA,TR_Ank_Yes,40.231446,32.26033,Asia,Turkey,Yesiloz,Ankara,27,27,7,7,2021,208,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-44,FALSE,7,Pass,NA,Pass,NA,0.0121403221825822,0.201079,0.36400023203202,3.75243260926147,43.4115803227949,0.00274590480183914,Pass,NA,NA,2,3,2,7,Apple
TR_Ank_Yes_1_2021-08-19,NA,TR_Ank_Yes,40.231447,32.260331,Asia,Turkey,Yesiloz,Ankara,19,19,8,8,2021,231,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-45,FALSE,6.3,Hold,DIN,Pass,NA,0.0339746890821286,0.192571,0.354711096994023,3.99409708958821,40.9037034107239,0.00611495236888887,Pass,NA,NA,2,3,2,7,Apple
TR_Ank_Yes_1_2021-09-20,NA,TR_Ank_Yes,40.231448,32.260332,Asia,Turkey,Yesiloz,Ankara,20,20,9,9,2021,263,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-46,FALSE,6.4,Hold,DIN,Pass,NA,0.00828028969856747,0.214841,0.350563459583015,3.86569605991607,46.0794756113349,0.00658473601119716,Pass,NA,NA,2,3,2,7,Apple
TR_Ank_Yes_1_2021-10-16,NA,TR_Ank_Yes,40.231449,32.260333,Asia,Turkey,Yesiloz,Ankara,16,16,10,10,2021,289,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-47,FALSE,6.8,Hold,DIN,Pass,NA,0.00782662694161939,0.196964,0.369026371722049,3.94210730898936,40.8848778931312,0.00224166388824585,Pass,NA,NA,2,3,2,7,Apple
UA_Che_Dmy_1_2021-07-17,NA,UA_Che_Dmy,48.788833,30.279833,Europe,Ukraine,Dmytrushky,Cherkasy,17,17,7,7,2021,198,TRUE,NA,BR-1,TR-1,NA,NA,Cherries,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-72,FALSE,5.8,Fail,DIN,Pass,NA,0.00935700836486023,0.640395,0.331647537891909,3.80188370712524,32.2971740528552,0.0144822455269851,Pass,NA,NA,3,2,1,8,Cherry
UA_Che_Kan_1_2016-07-08,UA_Kan_16_57,UA_Che_Kan,49.72,31.53,Europe,Ukraine,Kaniv,Cherkasy,8,8,7,7,2016,190,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494448,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00845566427129992,0.179403,0.360422872177274,4.27708178212565,66.5337571015354,0.0463256173311339,Pass,NA,NA,3,2,1,8,NA
UA_Che_Pyr_1_2016-08-23,UA_Pyr_16_49,UA_Che_Pyr,50.53752,32.51880556,Europe,Ukraine,Pyriatyn,Chernihiv,23,23,8,8,2016,236,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494424,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0088336535323514,0.225467,0.369646438824871,4.36321698715741,72.2654938756222,0.0449245167367702,Pass,NA,NA,3,2,1,8,NA
UA_Che_Uma_1_2014-10-01,UA_Uma_14_50,UA_Che_Uma,48.75327778,30.20580556,Europe,Ukraine,Uman,Cherkasy,1,1,10,10,2014,274,TRUE,fall,BR-1,TR-1,NA,Uman 1,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647740,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00886263330456016,0.043748,1.00664650922067,5.46606944558946,44.5333399118479,0.0409570774021935,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA
UA_Che_Uma_1_2015-09-26,UA_Uma_15_9,UA_Che_Uma,48.75327778,30.20580556,Europe,Ukraine,Uman,Cherkasy,26,26,9,9,2015,269,TRUE,fall,BR-1,TR-1,NA,Uman 1,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439117,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00808157762293167,0.11081,0.366018488521898,3.73655584716264,71.487194363211,0.0120823693790363,Pass,NA,NA,3,2,1,8,NA
UA_Che_Uma_1_2016-09-11,UA_Uma_16_51,UA_Che_Uma,48.76,30.17,Europe,Ukraine,Uman,Cherkasy,11,11,9,9,2016,255,TRUE,fall,BR-1,TR-1,NA,Uman K,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494422,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0102604928388601,0.16223,0.346250966245813,4.17070165581607,46.2907861203092,0.0379665745055988,Pass,NA,NA,3,2,1,8,NA
UA_Che_Uma_1_2016-09-17,UA_Uma_16_50,UA_Che_Uma,48.75,30.2,Europe,Ukraine,Uman,Cherkasy,17,17,9,9,2016,261,TRUE,fall,BR-1,TR-1,NA,Uman K,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494425,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00994722084980476,0.146935,0.339744734023563,4.07532793416326,41.9492119873515,0.0353929560601847,Pass,NA,NA,3,2,1,8,NA
UA_Che_Uma_1_2017-09-16,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,16,16,9,9,2017,259,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-221,FALSE,5.4,Fail,DIN,Pass,NA,0.00908878834802307,0.527397,0.325383421776814,3.78046133286172,24.331871745148,0.00696279536797211,Pass,NA,NA,3,2,1,8,Apple
UA_Che_Uma_1_2017-10-07,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,7,7,10,10,2017,280,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-220,FALSE,6.4,Hold,DIN,Pass,62108248,0.0083371478442076,0.318296,0.321191214357452,3.33344727449675,24.7123351758517,0.0124371336791679,Pass,NA,NA,3,2,1,8,Apple
UA_Che_Uma_1_2018-09-21,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,21,22,9,9,2018,264,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-153,FALSE,6.5,Hold,DIN,Pass,74707280,0.00803245743250137,0.265083,0.330662164318894,3.42537116643894,28.823944883864,0.00704481337990403,Pass,NA,NA,3,2,1,8,Apple
UA_Che_Uma_1_2019-08-13,NA,UA_Che_Uma,48.769055,30.173227,Europe,Ukraine,Uman,Cherkasy,13,13,8,8,2019,225,TRUE,NA,BR-1,TR-1,NA,K,Apples & grapes,1,36,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-184,FALSE,7,Pass,NA,Pass,NA,0.00763990805889448,0.310171,0.339181785069399,3.6375897858387,42.3452729654543,0.0108482166906169,Pass,NA,NA,3,2,1,8,Apple_Grape
UA_Che_Uma_1_2019-10-14,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,14,14,10,10,2019,287,TRUE,NA,BR-1,TR-1,NA,NA,NA,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-143,FALSE,6.1,Hold,DIN,Fail,79430998,0.0810310131714811,0.426254,0.335924224561974,3.67951874369579,29.8762670592623,0.00447362150289029,Pass,NA,NA,3,2,1,8,NA
UA_Che_Uma_1_2019-10-20,NA,UA_Che_Uma,48.769055,30.173227,Europe,Ukraine,Uman,Cherkasy,20,20,10,10,2019,293,TRUE,NA,BR-1,TR-1,NA,K,NA,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-140,FALSE,6.1,Hold,DIN,Fail,80749608,0.113292824794636,0.408309,0.340039631849596,3.67292869044272,32.2859399375975,0.00452457943929769,Pass,NA,NA,3,2,1,8,NA
UA_Che_Uma_1_2020-08-19,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,19,19,8,8,2020,232,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-128,FALSE,7,Pass,NA,Pass,64820534,0.206576393155748,0.249853,0.34195131156822,3.71825250009775,31.2872753992025,0.00266340147622715,High Contamination,NA,NA,NA,NA,NA,NA,Apple
UA_Che_Uma_1_2020-09-27,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,27,27,9,9,2020,271,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-130,FALSE,5.5,Fail,DIN,Fail,60955840,0.00824451567293532,0.498889,0.324277903415109,3.68006342748195,18.464917782978,0.0088841522273714,Pass,NA,NA,3,2,1,8,Apple
UA_Che_Uma_1_2021-09-19,NA,UA_Che_Uma,48.769055,30.173227,Europe,Ukraine,Uman,Cherkasy,18,19,9,9,2021,262,FALSE,NA,BR-1,TR-1,NA,K,apples; pears; beer,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-65,FALSE,6,Hold,DIN,Pass,NA,0.00830885284895906,0.245005,0.338030336845184,3.75762374590839,38.0958085448014,0.01073222672108,Pass,NA,NA,3,2,1,8,Apple_Pear_Beer
UA_Che_Var_1_2014-08-18,UA_Var_14_25,UA_Che_Var,50.48469444,32.71425,Europe,Ukraine,Varva,Chernihiv,18,18,8,8,2014,230,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Oleksandra_Protsenko,SRR5647738,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00784295004368873,0.071938,0.353212836591664,3.8375253094496,52.5020544258701,0.0243768208362634,Pass,NA,NA,3,2,1,8,NA
UA_Che_Var_1_2015-08-25,UA_Var_15_18,UA_Che_Var,50.48469444,32.71425,Europe,Ukraine,Varva,Chernihiv,25,25,8,8,2015,237,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439152,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00807250540295417,0.135328,0.371716829686863,3.70586371228392,60.1456368440051,0.00642167061469345,Pass,NA,NA,3,2,1,8,NA
UA_Che_Var_1_2016-08-26,UA_Var_16_60,UA_Che_Var,50.48469444,32.71425,Europe,Ukraine,Varva,Chernihiv,26,26,8,8,2016,239,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494469,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00860294774639982,0.184585,0.35532253029486,4.21743129926786,52.9010389968501,0.0390386324248747,Pass,NA,NA,3,2,1,8,NA
UA_Che_Var_1_2018-09-03,NA,UA_Che_Var,50.48469444,32.71425,Europe,Ukraine,Varva,Chernihiv,3,3,9,9,2018,246,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-230,FALSE,5.8,Fail,DIN,Pass,NA,0.00843234510309627,0.378603,0.328730139768247,3.62055244472944,27.4432441518916,0.0126273766417555,Pass,NA,NA,3,2,1,8,Apple
UA_Che_Var_1_2019-09-14,NA,UA_Che_Var,50.492583,32.714147,Europe,Ukraine,Varva,Chernihiv,14,14,9,9,2019,257,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,38,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-178,FALSE,5.9,Fail,DIN,Pass,NA,0.00843103569622022,0.515339,0.32926925956922,3.64552051490587,21.3995366753632,0.0122459200892201,Pass,NA,NA,3,2,1,8,Apple
UA_Che_Var_1_2020-10-11,NA,UA_Che_Var,50.492583,32.714147,Europe,Ukraine,Varva,Chernihiv,11,11,10,10,2020,285,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-123,FALSE,6.2,Hold,DIN,Pass,NA,0.0281401443828699,0.271834,0.372031620677969,3.76327821101898,42.1901313651315,0.00100071680830546,Pass,NA,NA,3,2,1,8,Apple
UA_Che_Var_1_2021-09-26,NA,UA_Che_Var,50.492583,32.714147,Europe,Ukraine,Varva,Chernihiv,26,26,9,9,2021,269,TRUE,NA,BR-1,TR-1,NA,NA,NA,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-64,FALSE,5.7,Fail,DIN,Pass,NA,0.00761368886652386,0.341668,0.352375113497909,4.04547945311078,34.7152865596042,0.00948011742649803,Pass,NA,NA,3,2,1,8,NA
UA_Don_Mar_1_2021-08-23,NA,UA_Don_Mar,47.124453,37.690053,Europe,Ukraine,Mariupol,Donets'k,23,23,8,8,2021,235,TRUE,NA,BR-1,TR-1,NA,Mariupol-1,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Nadiia Pirko,NA,NA,DrosEu-68,FALSE,6.2,Hold,DIN,Pass,NA,0.0133372914509256,0.292367,0.34454854258527,3.90886017301728,42.9930764962136,0.0126200969365545,Pass,NA,NA,3,2,1,8,Apple
UA_Don_Mar_2_2021-08-23,NA,UA_Don_Mar,47.10500532,37.66617511,Europe,Ukraine,Mariupol,Donets'k,23,23,8,8,2021,235,TRUE,NA,BR-2,TR-1,NA,Mariupol-2,Apples,2,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Nadiia Pirko,NA,NA,DrosEu-67,FALSE,5.8,Fail,DIN,Pass,NA,0.0224257624436626,0.409136,0.32927919583095,3.82607480270083,27.3641087457493,0.00998387302641126,Pass,NA,NA,3,2,1,8,Apple
UA_Don_Roz_1_2021-08-12,NA,UA_Don_Roz,48.690794,37.005189,Europe,Ukraine,Rozdollia,Donets'k,12,12,8,8,2021,224,TRUE,NA,BR-1,TR-1,NA,NA,Apples; plums,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-85,FALSE,5.7,Fail,DIN,Pass,NA,0.122538606097604,0.409649,0.329223481494599,3.90966298515402,31.688581089231,0.0102056613782035,Pass,NA,NA,3,2,1,7,Apple_Plum
UA_Kha_Kha_1_2014-07-26,UA_Kha_14_45,UA_Kha_Kha,49.81852778,36.05475,Europe,Ukraine,Kharkiv,Kharkiv,26,26,7,7,2014,207,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647747,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00933621983791206,0.055169,0.99684373588072,5.51079559551724,49.5034337727335,0.0461979798332753,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2014-09-14,UA_Kha_14_46,UA_Kha_Kha,49.81852778,36.05475,Europe,Ukraine,Kharkiv,Kharkiv,14,14,9,9,2014,257,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647730,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00984670703815243,0.069374,0.969737569060773,5.44723092465545,47.9798062379718,0.0223195761464444,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2015-08-20,UA_Kha_15_19,UA_Kha_Kha,49.81852778,36.05475,Europe,Ukraine,Kharkiv,Kharkiv,20,20,8,8,2015,232,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439146,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00897111580021947,0.143989,0.39371757138089,3.90606554475524,77.67107904811,0.00672547697841762,Pass,NA,NA,3,2,1,8,NA
UA_Kha_Kha_1_2016-08-18,UA_Kha_16_58,UA_Kha_Kha,49.81852778,36.05475,Europe,Ukraine,Kharkiv,Kharkiv,18,18,8,8,2016,231,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494446,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00881926209620811,0.184155,0.359775048098268,4.32265337221324,53.7689531304663,0.0372531633958951,Pass,NA,NA,3,2,1,8,NA
UA_Kha_Kha_1_2018-09-24,NA,UA_Kha_Kha,49.990083,36.230678,Europe,Ukraine,Kharkiv,Kharkiv,24,24,9,9,2018,267,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Svitlana Serga,NA,NA,DrosEu-154,FALSE,6.1,Hold,DIN,Pass,85297034,0.00819651209907936,0.270776,0.359404293125127,3.82118588260885,43.3339089513309,0.00399704346906101,Pass,NA,NA,3,2,1,8,Apple
UA_Kha_Kha_1_2021-08-18,NA,UA_Kha_Kha,49.990083,36.230678,Europe,Ukraine,Kharkiv,Kharkiv,18,18,8,8,2021,230,TRUE,NA,BR-1,TR-1,NA,NA,Apples; watermelon,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Svitlana Serga,NA,NA,DrosEu-66,FALSE,6.2,Hold,DIN,Pass,NA,0.0859905169089278,0.220954,0.342632858321625,3.69425411202528,41.112684727256,0.00830129049760668,Pass,NA,NA,3,2,1,8,Apple_Watermelon
UA_Kie_Cho_1_2014-09-13,UA_Che_14_47,UA_Kie_Cho,51.27263889,30.22136111,Europe,Ukraine,Chornobyl,Kiev,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Applegarden,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647731,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00885534909926306,0.045838,0.975760561334369,5.51126689363889,50.3270807500634,0.0551806507377011,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-06-15,UA_Cho_15_25,UA_Kie_Cho,51.279245,30.213118,Europe,Ukraine,Chornobyl,Kiev,15,15,6,6,2015,166,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439133,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00812036461193275,0.137246,0.377705954290615,3.79190108000957,67.7103440544048,0.00869196801006347,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_1_2015-07-07,UA_Cho_15_70,UA_Kie_Cho,51.279245,30.213118,Europe,Ukraine,Chornobyl,Kiev,7,7,7,7,2015,188,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439115,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0082105583033174,0.168384,0.359995904716402,4.23799589277185,61.896656621296,0.043257949559408,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_1_2015-08-20,UA_Cho_15_24,UA_Kie_Cho,51.279245,30.213118,Europe,Ukraine,Chornobyl,Kiev,20,20,8,8,2015,232,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439132,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00795101214747589,0.276589,0.374400218980453,3.82626921939373,50.5137986794562,0.00808920841941585,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_1_2015-08-26,UA_Cho_15_69,UA_Kie_Cho,51.27263889,30.22136111,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Applegarden,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439139,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00837711867076152,0.181961,0.354415423750017,4.22747534348237,56.5283496738654,0.0428682426743113,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_1_2016-09-04,UA_Cho_16_54,UA_Kie_Cho,51.27,30.21,Europe,Ukraine,Chornobyl,Kiev,4,4,9,9,2016,248,TRUE,fall,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494431,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00835368844146659,0.173258,0.359936372849731,4.23952470315667,64.8027302462545,0.0536703545653215,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_1_2016-09-05,UA_Cho_16_55,UA_Kie_Cho,51.37,30.13,Europe,Ukraine,Chornobyl,Kiev,5,5,9,9,2016,249,TRUE,fall,BR-1,TR-1,NA,Cooling pond,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494444,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00840689452070707,0.207209,0.369019772486455,4.35890521031305,74.4445826586455,0.0496039112400104,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_1_2019-09-06,NA,UA_Kie_Cho,51.375003,30.139258,Europe,Ukraine,Chornobyl,Kiev,6,6,9,9,2019,249,TRUE,NA,BR-1,TR-1,NA,NPP,Apples,1,35,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-176,FALSE,6.2,Hold,DIN,Pass,NA,0.0144599245406252,0.335508,0.351384064008048,3.80071707828239,36.3675387403949,0.00316909833086066,Pass,NA,NA,3,2,1,8,Apple
UA_Kie_Cho_2_2014-09-13,UA_Che_14_28,UA_Kie_Cho,51.37330556,30.13830556,Europe,Ukraine,Chornobyl,Kiev,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Cooling pond,NA,2,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647733,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00755799537548011,0.058465,0.345868038256696,3.84627524241221,59.2344855562297,0.053666957369561,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_2_2015-08-26,UA_Cho_15_67,UA_Kie_Cho,51.279245,30.213118,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,2,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439128,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00831423124668705,0.181639,0.363391142051415,4.26429824719022,65.1108460126546,0.0362422550003082,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_2_2016-09-04,UA_Cho_16_62,UA_Kie_Cho,51.38691667,30.07330556,Europe,Ukraine,Chornobyl,Kiev,4,4,9,9,2016,248,TRUE,fall,BR-1,TR-1,NA,Yaniv,NA,2,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494433,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00893255150465719,0.183543,0.361103666380789,4.26990969874976,63.1099330611484,0.0416811654128588,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_3_2014-09-13,UA_Che_14_48,UA_Kie_Cho,51.27888889,29.39438889,Europe,Ukraine,Chornobyl,Kiev,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Polisske,NA,3,35,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647742,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00935694782854747,0.051674,0.990172482952266,5.51853499606959,46.1248121960986,0.0461251827812648,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_3_2015-08-26,UA_Cho_15_65,UA_Kie_Cho,51.37330556,30.13830556,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Cooling pond,NA,3,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439149,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00858034856353292,0.205143,0.373998381222177,4.41499005128352,69.3281440254441,0.0414321994949826,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_4_2014-09-13,UA_Che_14_29,UA_Kie_Cho,51.38691667,30.07330556,Europe,Ukraine,Chornobyl,Kiev,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Yaniv,NA,4,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647734,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00758055372177596,0.059235,0.345951988617804,3.8169700377573,52.9383711308411,0.0369697402067339,Pass,NA,NA,3,2,1,8,NA
UA_Kie_Cho_4_2015-08-26,UA_Cho_15_26,UA_Kie_Cho,51.3352,30.136179,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Kopachi,NA,4,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439134,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0092088926411715,0.286671,0.359161206934973,4.17721895933272,50.5165884288207,0.00782131526801691,Pass,NA,NA,3,2,1,8,NA
